num_hidden_layers,hidden_size,total_params,loss,time,accuracy
3,32,4522,"[2.2930179652521168, 2.1602270441540217, 2.016724984524614, 1.8551829629025216, 1.773225654989986, 1.7382777585821636, 1.723328331769523, 1.7105470127978568, 1.7000875351792675, 1.6919911715943934, 1.6858884924549167, 1.6821269645529278, 1.677134437076116, 1.6732353012440568, 1.6694100165771226, 1.6648731453944061, 1.6630226494902272, 1.6502818192465831, 1.6282094353336398, 1.6172969119023468, 1.6119543273570174, 1.6060685040587086, 1.6026230909056582, 1.5970659902540303, 1.594494435746791, 1.5924138921802327, 1.5902166548421828, 1.58635799965616, 1.58506115412308, 1.5829562373080497, 1.5804254442958507, 1.5781336396427479, 1.5758006330263816, 1.575934602042376, 1.5731715206372536]",0h:0m:43s,89.47
