num_hidden_layers,hidden_size,total_params,loss,time,accuracy
1,16,1210,"[2.296762223971092, 2.2663869938607943, 2.1890276205741754, 2.0859532437082065, 2.0015136003494263, 1.9414715443627308, 1.903273857246011, 1.879401459532269, 1.8575498350596025, 1.8370522301075822, 1.8218473175824699, 1.809908315286798, 1.7984832060539115, 1.7912504026445293, 1.7843389814182864, 1.7784716456623402, 1.772918808258186, 1.768343602196645, 1.7632107694270247, 1.748338921595428, 1.7322649369805545, 1.722598653728679, 1.714319320048316, 1.709237347214909, 1.7039079625727767, 1.7004878783630113, 1.6967324361962788, 1.6939179978128207, 1.6909198316477112, 1.6872097577078868, 1.6770330829135442, 1.6584810260999001, 1.6507900387553844, 1.6451035657171476, 1.6400601197097262, 1.6357462891077592, 1.6328003891443803, 1.6295182745335466, 1.627547856104576, 1.6244027735823292, 1.6216008824817205, 1.6211769924325459, 1.6175172712843298, 1.6162539195206205, 1.6154138920670849, 1.6132732932850467]",0h:0m:50s,86.85
