num_hidden_layers,hidden_size,total_params,loss,time,accuracy
1,64,4810,"[2.2809609033293645, 2.164130784697452, 1.9788386538877325, 1.8578173265618794, 1.7873852818699207, 1.747500922720311, 1.7226398577124387, 1.706178465131986, 1.694306353391227, 1.6853468397916374, 1.6782733848539448, 1.6673520358942322, 1.641700178889905, 1.626414315175202, 1.6166060920489036, 1.6108440079931485, 1.6049554347991943, 1.6007056781801128, 1.5971311452025074, 1.5946507878222709, 1.5912740048715623, 1.5878875962758467, 1.5860973515753019, 1.583931882502669, 1.581740589465125, 1.5794140080274162, 1.5777158535132974, 1.57609382928428, 1.57477386119002, 1.5723188024456218, 1.5705297700429366, 1.5697750034978835]",0h:0m:38s,90.99
