num_hidden_layers,hidden_size,total_params,loss,time,accuracy
2,64,8970,"[2.270532632278184, 2.0145054429264393, 1.8484078342631711, 1.7819820985955708, 1.7292758529469119, 1.7043265245728574, 1.6890434471227356, 1.6779430397486284, 1.6705435251785536, 1.6631151175094863, 1.6590153827505596, 1.6543335732767137, 1.6505963337623466, 1.6469198849241613, 1.6443194595433899, 1.641071743884329, 1.639603443064932, 1.6379209575006517, 1.6348604913485252, 1.633179195856644, 1.6321752111790544, 1.6300626609284998]",0h:0m:29s,83.57
