num_hidden_layers,hidden_size,total_params,loss,time,accuracy
3,16,1754,"[2.3009430917642884, 2.2679732977333718, 2.174855155459905, 2.044706726478318, 1.9589091256513433, 1.906330163195982, 1.8719320054781639, 1.834050752348819, 1.8081099764775421, 1.7847591921434565, 1.7656148449849274, 1.7507966292106498, 1.7372606366367664, 1.7229003966864893, 1.7108391846640636, 1.7002505609544658, 1.6937170048891488, 1.6831011913590512, 1.6762290142350278, 1.6713983568094544, 1.6669842772564645, 1.6612632355447543, 1.6586858438233198, 1.653737676345696, 1.6522344472044606, 1.6465859009047685, 1.6456387588533306, 1.640827785104008, 1.6391697980589786, 1.6374186459234206, 1.6348305031404657, 1.6349409071065613, 1.6320955712916487, 1.6284831964363486, 1.6272009065595723, 1.6266241720167256]",0h:0m:44s,84.61
