num_hidden_layers,hidden_size,total_params,loss,time,accuracy
1,32,2410,"[2.2944449044890325, 2.240663370843661, 2.109746128825818, 1.9721522331237793, 1.8848340167837627, 1.8284495604240287, 1.7909549757585688, 1.7653667765148615, 1.7457478268671844, 1.732028738927033, 1.720598542084128, 1.7103978981406003, 1.703795039047629, 1.6975948588322785, 1.691371234796815, 1.673810045597917, 1.6588909383547508, 1.649744688454321, 1.6405768960209217, 1.63548487121776, 1.6298258749105163, 1.6253822294332214, 1.6206426479048648, 1.6174544580912187, 1.6150426601959487, 1.6129465325404022, 1.6092841180704407, 1.607083138772997, 1.6041790125733715, 1.6021982795101102, 1.5994476362810297, 1.597244232387866, 1.5953516515634827, 1.5923963623531794, 1.5906626410403495, 1.5894109637050304, 1.5873867273330688, 1.5861074096065457]",0h:0m:43s,89.85
