num_hidden_layers,hidden_size,total_params,loss,time,accuracy
4,64,17290,"[2.2671680127160023, 1.9385377875829146, 1.8047204098459018, 1.7630394616369474, 1.7275147922968461, 1.7040519047591647, 1.6870998204764673, 1.676587462425232, 1.6672283027131678, 1.6503546460200165, 1.613974878343485, 1.5966071739035137, 1.5857828330185453, 1.5798993696600705, 1.5731380086834148, 1.5682428489297122, 1.5632375943458687, 1.5591792110669411, 1.5560217045121274, 1.5534156399258112, 1.5512953026820038, 1.5480917106240482, 1.5453848818601188, 1.5429044840699535, 1.5421439651715554, 1.538758532475617, 1.5375036566944447, 1.5358227046869568, 1.5347358190407188, 1.5337959103665109, 1.5320663128869008, 1.5313925217773954]",0h:0m:45s,93.45
