num_hidden_layers,hidden_size,total_params,loss,time,accuracy
3,64,13130,"[2.2651885364015225, 2.0076388140856207, 1.7895832041562614, 1.7270689758203797, 1.7018606379880743, 1.6869503623348172, 1.6750784041517872, 1.6668672238366078, 1.6589832608982669, 1.6522996627678306, 1.6467970690484774, 1.6419154688463373, 1.6306126319755943, 1.5997454352298026, 1.5859585252858825, 1.5764314219103022, 1.5700105327670857, 1.565718048709934, 1.5598802546323356, 1.556459180379318, 1.5526477098464966, 1.5517344212127944, 1.547874866905859, 1.5452521453469485, 1.5440331475209381, 1.5417530920545934, 1.5392294839277105, 1.538438930349835]",0h:0m:39s,92.77
