num_hidden_layers,hidden_size,total_params,loss,time,accuracy
3,8,754,"[2.3011001126240878, 2.2859569404084805, 2.232699224504374, 2.1787099232107905, 2.142233319201712, 2.0960495471954346, 2.060915979288392, 2.040232674550202, 2.0249257895906094, 2.0084124601493447, 1.9919541589284346, 1.965945130687649, 1.9384641263444544, 1.9166372004201857, 1.8992824493828466, 1.8874027648214566, 1.8816775285591514, 1.8746847480030384, 1.8704880071898637, 1.865168011794656, 1.8612853733159729, 1.8565777600821802, 1.8542744143534515, 1.8509790856959456, 1.8478477183034865, 1.8440028671490944, 1.8393612190828486, 1.8366796768317788, 1.8334757231049619, 1.830946651555724, 1.8265947325754974, 1.824158820055299, 1.8191368963758825, 1.8166457596471755, 1.8098317283695027, 1.8081714036101002, 1.8043930449728238, 1.800848154698388, 1.7964946132595256, 1.7935252452300767, 1.7878331814782094, 1.7870417651483568, 1.7814180952007488, 1.7830428470999509, 1.780051140461938, 1.7768591622174796, 1.7734465013116092, 1.7708486035718756, 1.7687975915811829, 1.7685990656836559, 1.7677114717030928, 1.7632864531824144, 1.7642570491564475]",0h:1m:3s,71.04
