num_hidden_layers,hidden_size,total_params,loss,time,accuracy
2,8,682,"[2.3006898023314397, 2.290707588195801, 2.2542219202397233, 2.1937253879288496, 2.143096531851817, 2.115104760153819, 2.093698445013014, 2.072963548918902, 2.050659660565651, 2.0299918833425488, 2.0113059181278037, 1.9937417022252486, 1.9779584872520577, 1.9581857596413563, 1.9399695760112698, 1.9250510648145513, 1.913204098151902, 1.902594333988125, 1.8959771495754436, 1.8868389048818814, 1.8832531298621227, 1.8769856448900901, 1.872208684177722, 1.865432395773419, 1.8578877004526428, 1.8544297925496505, 1.848728321366391, 1.8446358280666804, 1.8408051244283126, 1.8354948536824371, 1.8306246995925903, 1.828745284322965, 1.8247990527395475, 1.8222113443633257, 1.8190032688237854, 1.8171299110024661, 1.8146382145962472, 1.8118101499848447, 1.8108928122762906, 1.8072647886761164, 1.8054145352315094, 1.804759316525217, 1.8026370092973871, 1.8003482859013444, 1.7988640433650906]",0h:0m:50s,67.04
